post_id,author_id,created_at,language,text,source,is_ragebait,label,confidence,reason,llm_model,tool_name,used_tool_call,labeling_status,error,latency_ms
307753,,,,i know im not actually making a choice which will have any impact on my actions or life in any way im still all i have to pick between feeling deprived when cut off from interaction with the outside world and regularly requiring an amount of private time to recharge batteries,twtemotion,false,0,1.0000,"Discussion about personal choice and recharge time, no indication of rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33628
44205,DonaldTrump,,,Michigan has made great progress under Snyder-Calley. @MIGOP is out early energizing the grassroots. Keep it up! #JoinMITeam,AllTweets,false,0,1.0000,Supports Michigan’s progress under Snyder-Calley without any apparent provocation or anger-inducing language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33628
275559,,,,i feel i have achieved the beloved runner status,twtemotion,false,0,1.0000,"Personal achievement statement, no indication of rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33628
282659,,,,i feel so rushed through them,twtemotion,false,0,1.0000,Expresses feeling rushed through something but does not appear to be intentionally provocative or designed to trigger anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33628
129170,,,,i hate who i am from feeling left out to feeling like i m worthless to feeling like i m nothing more than an irritating flea in the lives of those i know,twtemotion,false,0,0.9500,Contains personal and introspective feelings without provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,16215
191310,,,,i began to feel quite inadequate,twtemotion,false,0,0.9800,Expresses a common feeling of inadequacy in a neutral manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,16215
193292,,,,im feeling rather anxious so much can go horribly wrong at this point,twtemotion,false,0,0.9700,Describes anxiety without any provocative language or intent to anger others.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,16215
147327,,,,i was feeling inexplicably agitated,twtemotion,false,0,0.9600,Expresses a common feeling of agitation in a neutral manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,16215
344332,,,,im feeling pressured to eat like im on a diet then ill comply,twtemotion,false,0,0.9800,Describes a situation without any provocative language or intent to anger others.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,16215
63024,KimKardashian,,,1 of 1: MY LAN YU DRESS AT CANNES http://bit.ly/1YCOGGI pic.twitter.com/OI780kClNR,AllTweets,false,0,0.9500,The tweet appears to be a link to an image and does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18500
257313,,,,i am stuck in is uncomfortable because i don t feel peace but am longing for it,twtemotion,false,0,0.9800,"The tweet expresses discomfort without using provocative language, indicating it is a sincere expression of feeling rather than rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18500
76824,ScottKelly,,,"@ShuttleCDRKelly Just great! I'm watching ""Molecular Mechanism of Microgravity-Induced Skeletal Muscle Atrophy Experiment training.""",AllTweets,false,0,0.9700,The tweet shows interest in watching an experiment training video and does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18500
332601,,,,i can t feel it is not without advantages and it s useful under certain circumstances,twtemotion,false,0,0.9600,"The tweet expresses a neutral sentiment about feeling without mentioning specific advantages, indicating it is not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18500
154925,,,,walking home in the dark from college,twtemotion,false,0,0.9400,The tweet describes an everyday situation and does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18500
284563,,,,i feel like they ll feel insulted if it appears i m not trying or i m unprepared,twtemotion,false,0,,Neutral discussion about personal feelings and experiences.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,2168
422899,,,,i feel discouraged when being peter varvel isnt good enough i put on a persona someone who inspires me whether theyre real or imagined,twtemotion,false,0,1.0000,"The tweet is a personal statement about feeling inspired, which does not appear to be intentionally provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15685
177154,,,,i had my episode the doc reckoned its stress anxiety related things havent really improved much though ive started feeling lightheaded at times which is unpleasant,twtemotion,false,0,1.0000,"The tweet discusses health issues and feelings of lightheadedness in a straightforward manner, without any apparent intent to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15685
344629,,,,i do feel passionate about,twtemotion,false,0,1.0000,The tweet expresses passion about something but does not contain any provocative language or intent to elicit a hostile response.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15685
44622,DonaldTrump,,,"Republicans have very strong hand in their fight against Obamacare-lets see if they are willing and able to play it ""tuff""!",AllTweets,true,1,0.8000,"The tweet uses strong and confrontational language ('very strong hand', 'fight against Obamacare') that could be seen as intentionally provocative to elicit a hostile response.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,15685
422614,,,,i feel for hubby s loss he has devoted all his time and career in the hospital and now we are telling everyone that the facility will no longer be operating,twtemotion,false,0,1.0000,The tweet expresses genuine sympathy and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7107
429784,,,,i feel strout missed a chance to really take this novel to a different place,twtemotion,false,0,1.0000,"The tweet expresses disappointment in a missed opportunity, which is a neutral sentiment without any rage-bait characteristics.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7107
81950,RichardDawkins,,,'Ahern proposes Autumn referendum on blasphemy' by Atheist Ireland - RichardDawkins.net http://bit.ly/9t8TzW,AllTweets,false,0,1.0000,The tweet is a factual report about a news article and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3992
327349,,,,i remember having this feeling of a furious river running somewhere inside me,twtemotion,false,0,1.0000,The tweet expresses a general sentiment without any provocative language or context that could be seen as intentionally designed to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4128
460870,,,,i feel like i shouldnt have bothered trying for a while,twtemotion,false,0,0.9500,The tweet expresses a feeling of discouragement without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3926
21775,various,,,"10 algorithm categories for A.I., big data, and #datascience: http://bit.ly/2ad5XZp via @kdnuggets pic.twitter.com/t79FWeY03j",AllTweets,false,0,0.9500,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
399781,,,,im not sure if i could be getting any more rest but i still feel like im absolutely exhausted,twtemotion,false,0,0.9800,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
46922,DonaldTrump,,,"Remember, if you don't promote yourself, then no one else will! Likewise, believe in yourself--or no one else will either.",AllTweets,false,0,0.9700,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
174151,,,,i seriously feel tortured even though i do cardio as often as i can,twtemotion,false,0,0.9600,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
449389,,,,im typing to make myself feel better,twtemotion,false,0,0.9800,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
254073,,,,i feel felt uncomfortable with them and that in turn leads led them to believe that i m a little bit cold,twtemotion,false,0,0.9700,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
427380,,,,i was feeling disheartened saddened,twtemotion,false,0,0.9500,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
112893,,,,i feel damaged and i cannot recover not even with hours of sleep,twtemotion,false,0,0.9600,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
402234,,,,i feel i clamor for this precious free time on a daily basis and always lose the race,twtemotion,false,0,0.9700,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
168521,,,,im tired of feeling lost in my own world because i cant feel you,twtemotion,false,0,0.9800,None,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,20450
15971,AdamSavage,,,Hey! I'm performing 10/28 for @moth in Berkeley with Christof Koch of @Caltech and much more. Tix going fast: http://bayareascience.org/event/the-moth/,AllTweets,false,0,0.9500,The tweet discusses an event and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
74208,deGrasseTyson,,,Will likely pass a million Twitter followers within an hour. I'm deeply honored to serve your collective cosmic curiosities.,AllTweets,false,0,0.9500,The tweet expresses gratitude for followers in a sincere manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
490501,,,,"so to see our precious #aronia #berries developing, despite the #rain they still look #fabulous",twitter_toxic_tweets,false,0,0.9500,"The tweet describes the development of berries, which is neutral and factual.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
207404,,,,i feel the need to get all weepy,twtemotion,false,0,0.9500,The tweet expresses a feeling without any provocative language or intent to anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
356729,,,,i learned the other day is that sometimes pete is thinking something something he feels so horrible about that he cant bear to tell me,twtemotion,false,0,0.9500,The tweet describes a hypothetical situation and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
232484,,,,i feel like it may not happen but i know if i think positive and become more active in the field opportunities can arise,twtemotion,false,0,0.9500,The tweet expresses optimism about future opportunities in a sincere manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
87941,,,,i feel privileged and blessed to be given this opportunity,twtemotion,false,0,0.9500,"The tweet expresses gratitude for an opportunity, which is neutral and sincere.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
449456,,,,i feel so privileged and lucky to be his mum to hold his hand at the start of this new era in his life,twtemotion,false,0,0.9500,"The tweet expresses gratitude to the mother of a child, which is neutral and sincere.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
346366,,,,i feel fantastic amp spent quality time with great people,twtemotion,false,0,0.9500,"The tweet describes spending quality time with people, which is neutral and factual.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
82958,,2023-10-07 23:59:50,es,Ojala tambien se levante la voz por el genocidio palestino que se viene tras la vendetta de israel,common-annon,true,1,0.9500,The tweet expresses support for the Palestinian cause in a provocative manner that could be seen as angering supporters of Israel.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,35056
367612,,,,i consider anyone who walks with a profound limp to be evidently frail feeling submissive to him seemed to be tied to him showing off his fetish attire to the masses,twtemotion,false,0,0.9500,The text contains vague references to a specific individual and does not appear to be designed to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18819
417629,,,,i took us to a hip little restaurant very manhattan in look and feel but way more mellow,twtemotion,false,0,0.9800,"The tweet is about the author's experience at a restaurant, which seems like a neutral account of an event.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18819
197990,,,,i finished watching a pool match feeling so infuriated,twtemotion,true,1,0.9700,"The text expresses feeling infuriated after watching a pool match, suggesting the author is seeking to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18819
